number,state,createdAt,mergedAt,closedAt,title,bodyText,changedFiles,additions,deletions,comments,participants,reviews,repository,duration_hours
925,MERGED,2017-04-01T01:25:38Z,2017-05-16T07:16:57Z,2017-05-16T07:16:57Z,Add Healthcare,"https://github.com/kakoni/awesome-health
A curated list of awesome open health software, libraries, tools and resources. This guide is very nice for working professionals and healthcare providers looking for open source health solutions. I hope you consider adding it!
By submitting this pull request I confirm I've read and complied with the below requirements.
Failure to properly do so will just result in the pull request being closed and everyone's time wasted. Please read it twice. Most people miss many things.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title. For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should include a short description about the list project/theme (not the list itself), and should be added at the bottom of the appropriate category.
The list I added

has been around for at least 30 days,
is the result of hard work and is the best I could possibly produce,
is a non-generated Markdown file in a GitHub repo,
is not a duplicate,
includes a succinct description of the project/theme at the top (example),
includes a project logo/illustration (whenever possible) at the top right of the readme (example). (The logo should link to the project website or any relevant website. The logo should be high-DPI, so set it to maximum half the width of the original image.),
only has awesome items with descriptions (Awesome lists are curations of the best, not of everything),
contains the awesome badge on the right side of the list heading,
has a Table of Contents section named Contents as the first section,
has an appropriate license (Meaning something like CC0, NOT a code licence like MIT, BSD, Apache, etc) (If you use a license badge, it should be SVG, not PNG),
has contribution guidelines,
doesn't include a Travis badge,
has been checked for inconsistent formatting, spelling, and grammar:

Each link description starts with an uppercase character and ends with a period.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.",1,1,0,{'totalCount': 14},{'totalCount': 4},{'totalCount': 1},"{'owner': 'sindresorhus', 'name': 'awesome'}",1085.8552777777777
934,MERGED,2017-04-07T08:06:53Z,2017-07-22T21:32:52Z,2017-07-22T21:32:52Z,Add Esolangs,"Add Awesome-Esoteric, a curated list of esoteric programming languages


https://github.com/angrykoala/awesome-esoteric
This list contains esoteric programming languages and resources related to those languages.
It will contain only languages that are considered esoteric (a.k.a. not intended for maintream development) and are in some way interesting and different to other languages of the list. Languages without compiler/interpreter will be accepted as long as are properly documented.
By submitting this pull request I confirm I've read and complied with the below requirements.
Please read it multiple times. I spent a lot of time on these guidelines and most people miss a lot.

I have read and understood the contribution guidelines and the instructions for creating a list.
This pull request has a descriptive title.For example, Add Name of List, not Update readme.md or Add awesome list.
The entry in the Awesome list should:

Include a short description about the list project/theme. It should not describe the list itself.Example: - [Fish](…) - User-friendly shell.
Be added at the bottom of the appropriate category.


The list I'm submitting complies with these requirements:

Has been around for at least 30 days.That means 30 days from either the first real commit or when it was open-sourced. Whatever is most recent.
It's the result of hard work and the best I could possibly produce.
Non-generated Markdown file in a GitHub repo.
The repo should have the following GitHub topics set: awesome-list, awesome, list. I encourage you to add more relevant topics.
Not a duplicate.
Includes a succinct description of the project/theme at the top of the readme. (Example)
Only has awesome items. Awesome lists are curations of the best, not everything.
Includes a project logo/illustration whenever possible.

Placed at the top-right of the readme. (Example)
The image should link to the project website or any relevant website.
The image should be high-DPI. Set it to maximum half the width of the original image.


Entries have a description, unless the title is descriptive enough by itself. It rarely is though.
Has the Awesome badge on the right side of the list heading,
Has a Table of Contents section.

Should be named Contents, not Table of Contents.
Should be the first section in the list.


Has an appropriate license.

That means something like CC0, not a code licence like MIT, BSD, Apache, etc.
If you use a license badge, it should be SVG, not PNG.


Has contribution guidelines.

The file should be named contributing.md. Casing is up to you.


Has consistent formatting and proper spelling/grammar.

Each link description starts with an uppercase character and ends with a period.Example: - [AVA](…) - JavaScript test runner.
Drop all the A / An prefixes in the descriptions.
Consistent naming. For example, Node.js, not NodeJS or node.js.


Doesn't include a Travis badge.You can still use Travis for list linting, but the badge has no value in the readme.


Go to the top and read it again.",1,1,0,{'totalCount': 17},{'totalCount': 3},{'totalCount': 2},"{'owner': 'sindresorhus', 'name': 'awesome'}",2557.4330555555557
956,CLOSED,2017-05-08T13:40:28Z,,2017-07-06T14:49:05Z,Added descriptions,Related to issue #928,2,10,10,{'totalCount': 0},{'totalCount': 3},{'totalCount': 6},"{'owner': 'sindresorhus', 'name': 'awesome'}",1417.143611111111
1979,CLOSED,2016-07-05T16:02:22Z,,2017-10-12T18:43:59Z,Updated I Love Ruby to latest download link,,1,1,1,{'totalCount': 9},{'totalCount': 4},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",11138.693611111112
2039,CLOSED,2016-08-13T10:18:17Z,,2016-10-02T10:43:08Z,Update free-programming-interactive-tutorials-en.md,Added go by example,1,1,0,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",1200.4141666666667
2060,CLOSED,2016-08-30T15:08:17Z,,2016-10-02T10:43:08Z,add my book about PHP (Indonesian Language),Request to add my book to the list about PHP Object Oriented Programiing + PDO (Include Source Code) in Indonesian Language. (100++ Page),1,1,0,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",787.5808333333333
2063,CLOSED,2016-09-04T12:29:39Z,,2017-05-17T17:14:59Z,Arabic free programming books list,,2,23,0,{'totalCount': 3},{'totalCount': 3},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",6124.7555555555555
2079,CLOSED,2016-09-21T21:14:59Z,,2016-09-22T19:45:22Z,#2072 add The Pragmatic Programmer,,1,1,0,{'totalCount': 0},{'totalCount': 3},{'totalCount': 3},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",22.50638888888889
2104,CLOSED,2016-10-06T17:32:53Z,,2017-01-15T00:17:31Z,Update free-programming-books.md,,3,6,24,{'totalCount': 4},{'totalCount': 4},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",2406.7438888888887
2115,MERGED,2016-10-17T13:37:41Z,2017-07-12T21:33:31Z,2017-07-12T21:33:31Z,Vue.js - correction broken links and adding a new link,,1,3,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 2},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",6439.930555555556
2120,MERGED,2016-10-19T06:30:27Z,2017-07-12T21:47:50Z,2017-07-12T21:47:50Z,Add Java E-Book Programing,,1,3,0,{'totalCount': 3},{'totalCount': 3},{'totalCount': 4},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",6399.289722222222
2129,MERGED,2016-10-23T06:52:07Z,2017-05-18T15:56:29Z,2017-05-18T15:56:29Z,Add bash,and site from which I learned about webdev,1,24,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",4977.072777777777
2130,MERGED,2016-10-23T08:46:19Z,2017-10-24T14:40:55Z,2017-10-24T14:40:55Z,update verilog,update a free source of verilog quick reference,1,1,0,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",8789.91
2136,CLOSED,2016-10-25T10:57:59Z,,2017-10-24T14:31:14Z,Update Free Programming E-Book ID,"Menambahkan daftar koleksi link E-Book pemrograman di PHP dan Python
Menambahkan 2 Kategori buku baru Java dan C",1,14,0,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",8739.554166666667
2138,MERGED,2016-10-28T01:32:12Z,2017-05-18T17:29:42Z,2017-05-18T17:29:42Z,Added Free O'Reilly Programming Books,"Added Free O'Reilly Programming books referred to in issue #2113.
FYI: there are additional O'Reilly books in the web development, IoT, Data, Security, and WebOps pages.",1,31,1,{'totalCount': 3},{'totalCount': 2},{'totalCount': 2},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",4863.958333333333
2140,MERGED,2016-10-28T16:20:01Z,2017-07-12T21:53:01Z,2017-07-12T21:53:01Z,"Add ""Start Using React to Build Web Applications""",It's a great free tutorial on React.,1,1,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",6173.55
2142,MERGED,2016-10-29T06:07:51Z,2016-11-03T22:05:35Z,2016-11-03T22:05:35Z,New branch,Added Node JS as a Javascript framework and its official documentation as a resource.,2,12,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 4},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",135.9622222222222
2155,MERGED,2016-11-06T05:21:56Z,2016-12-04T10:06:00Z,2016-12-04T10:06:00Z,Update free-programming-books.md,"Updated pandas section, added tornado tutorial notebooks, added tensorflow tutorial notebooks.",1,8,1,{'totalCount': 4},{'totalCount': 2},{'totalCount': 4},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",676.7344444444444
2161,MERGED,2016-11-10T02:04:46Z,2017-01-02T20:09:33Z,2017-01-02T20:09:33Z,Update free-programming-books-zh.md,增加一个在线教育网站。,1,1,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",1290.0797222222222
2188,CLOSED,2016-12-09T02:10:52Z,,2017-04-23T12:29:21Z,Added some books and guides for Drupal,,1,4,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",3250.3080555555557
2201,MERGED,2016-12-26T20:17:16Z,2017-01-13T21:43:40Z,2017-01-13T21:43:40Z,"Added ""Computational and Inferential Thinking""",Computational and Inferential Thinking. The Foundations of Data Science is an CC BY-NC 4.0 600+ pages gitbook (HTML and PDF). The programming language used for all examples is Python.,1,1,0,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",433.44
2209,MERGED,2017-01-02T15:08:43Z,2017-07-12T21:40:10Z,2017-07-12T21:40:10Z,Adding more Java French books.,,1,1,2,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",4590.524166666667
2224,MERGED,2017-01-08T11:54:33Z,2017-02-04T10:23:06Z,2017-02-04T10:23:06Z,Fr: Add two french books on Ada ,,1,7,0,{'totalCount': 2},{'totalCount': 3},{'totalCount': 3},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",646.4758333333333
2227,CLOSED,2017-01-12T00:29:25Z,,2017-01-16T21:51:54Z,"Added C++ category, and a C++ book in Korean","C++category, a C++ book",1,7,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",117.37472222222222
2235,MERGED,2017-01-15T16:47:54Z,2017-01-15T21:21:49Z,2017-01-15T21:21:49Z,Remove problematic links,"@Devinsuit would you be kind enough to give this PR a quick review?
Thanks a lot!",18,30,101,{'totalCount': 0},{'totalCount': 2},{'totalCount': 2},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",4.565277777777778
2265,MERGED,2017-02-09T01:14:45Z,2017-05-19T15:18:00Z,2017-05-19T15:18:00Z,Update PHP and Shell.,,1,2,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 3},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",2390.054166666667
2328,MERGED,2017-04-04T23:01:28Z,2017-07-12T22:00:18Z,2017-07-12T22:00:19Z,Update Competeivie Programming Link,,1,1,1,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",2374.9805555555554
2330,MERGED,2017-04-05T00:06:11Z,2017-04-11T20:33:10Z,2017-04-11T20:33:10Z,Adding course links from www.learnhowtoprogram.com/courses,"Adding course links from here.
Epicodus,Inc.
www.learnhowtoprogram.com/courses",1,18,0,{'totalCount': 3},{'totalCount': 4},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",164.44972222222222
2337,MERGED,2017-04-13T05:59:48Z,2017-04-23T12:43:42Z,2017-04-23T12:43:42Z,Add LambdaBooks books,Add Ukrainian books translation by LambdaBooks,1,11,1,{'totalCount': 2},{'totalCount': 3},{'totalCount': 4},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",246.73166666666665
2348,MERGED,2017-05-07T09:12:41Z,2017-05-11T03:33:03Z,2017-05-11T03:33:03Z,"change some positon of books, update some url of books and delete ""Natural Language Processing in Lisp""",,1,22,30,{'totalCount': 5},{'totalCount': 3},{'totalCount': 17},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",90.33944444444444
2350,MERGED,2017-05-09T16:46:57Z,2017-05-10T15:43:04Z,2017-05-10T15:43:04Z,add postgreSQL 9.4 9.5 9.6 chinese translate document,"PostgreSQL 9.4 9.5 9.6
添加一点微小的内容。",1,3,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",22.935277777777777
2356,MERGED,2017-05-16T08:34:24Z,2017-05-17T16:11:43Z,2017-05-17T16:11:43Z,Added Bento learning tracks with free tutorials,"These are learning tracks made up of free, curated tutorials that I've personally gone through. It covers foundational understanding of each topic (HTML, CSS, JS, Git) including best practices and common pitfalls of each.",1,17,4,{'totalCount': 8},{'totalCount': 2},{'totalCount': 4},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",31.621944444444445
2359,CLOSED,2017-05-21T09:54:24Z,,2017-11-22T15:05:39Z,Added SOLID Principles (C#) and another book,Added A book about SOLID Principles in C# Programming and an Introduction to Dependency Injection (under Misc) alphabetically.,1,2,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",4445.1875
2364,CLOSED,2017-05-23T20:22:47Z,,2017-11-22T15:08:20Z,More bash scripting tutorials and a pinch of Python,"Added more bash and shell scripting tutorials as well as one Python website to learn various aspects of CS that implement Python (Machine learning, video games, basics etc.).",1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 2},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",4386.759166666667
2366,CLOSED,2017-05-24T15:05:52Z,,2017-11-22T15:27:48Z,Anyone have any Vietnamese books and resources they can share?,"Would be nice, thanks :) I'll start looking today.",1,43,0,{'totalCount': 3},{'totalCount': 2},{'totalCount': 3},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",4368.365555555555
2371,CLOSED,2017-05-31T11:14:10Z,,2017-06-01T14:02:38Z,Updated free-programming-books.md,Added 8 new free programming books to the list,1,8,0,{'totalCount': 1},{'totalCount': 2},{'totalCount': 2},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",26.807777777777776
2372,MERGED,2017-05-31T20:48:35Z,2017-09-25T14:43:15Z,2017-09-25T14:43:16Z,Updated broken C# link,"The link for ""Data Structures and Algorithms with Object-Oriented Design Patterns"" under C# was broken. I updated it so it goes to the correct pdf file.",1,1,1,{'totalCount': 4},{'totalCount': 3},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",2801.911111111111
2375,MERGED,2017-06-04T22:13:49Z,2017-06-04T23:35:23Z,2017-06-04T23:35:23Z,Bitcoin and cryptocurrency book from Princeton,The bitcoin conversation in my last pull request reminded me that this book exists,1,1,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",1.3594444444444445
2379,CLOSED,2017-06-07T13:10:18Z,,2017-06-07T19:50:48Z,nueva actualización,,1,6,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",6.675
2484,CLOSED,2017-07-02T14:46:32Z,,2017-07-08T08:12:43Z,Removed a book from the online courses list,"Removed a book which i feel violates the following guideline :
A course is a learning material which is not a book and where there is no interactive tool embedded in the site.
The book is :

Bash tutorial (PDF)",1,1,1,{'totalCount': 3},{'totalCount': 2},{'totalCount': 2},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",137.4363888888889
2485,CLOSED,2017-07-02T14:51:44Z,,2017-10-16T22:49:33Z,Added the Bash book to the book section,Added the Bash book to book section. This book was in the online course section.,1,1,0,{'totalCount': 3},{'totalCount': 3},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",2551.9636111111113
2511,CLOSED,2017-08-14T17:29:54Z,,2018-03-03T23:05:05Z,add some languages,,1,34,0,{'totalCount': 5},{'totalCount': 2},{'totalCount': 3},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",4829.586388888889
2514,MERGED,2017-08-21T07:15:18Z,2017-08-22T15:16:01Z,2017-08-22T15:16:01Z,add three book in free-programming-books-zh.md `Python` section,"add three books in Python section

Think Python
Python cookbook 3
Python 3 module of the week",1,2,0,{'totalCount': 1},{'totalCount': 2},{'totalCount': 5},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",32.011944444444445
2524,MERGED,2017-09-04T09:39:00Z,2018-03-03T23:12:53Z,2018-03-03T23:12:53Z,Update python books in Turkish,"Turkish translation of ""How to Think Like a Computer Scientist"" (First 7 chapters)",1,1,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",4333.564722222222
2528,CLOSED,2017-09-06T05:41:25Z,,2017-09-06T15:51:37Z,Rust Section Update,Added one more external resource link,1,1,0,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",10.17
2537,MERGED,2017-09-19T20:52:42Z,2017-09-23T15:09:58Z,2017-09-23T15:09:58Z,Add Joy of Elixir,"Joy of Elixir is an in-progress book to teach newbies Elixir that I'm writing.
Thanks to @ckhrysze for the prompting to add the book to this list.",1,1,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 2},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",90.28777777777778
2540,MERGED,2017-09-22T01:14:33Z,2017-09-26T14:03:17Z,2017-09-26T14:03:17Z,"Added ""The Coder's Apprentice"" course book in Python to the default list.","The Coder's Apprentice
Learning Programming with Python 3
""The Coder's Apprentice"" is a course book, written by Pieter Spronck, that is aimed at teaching Python 3 to students and teenagers who are completely new to programming. Contrary to many of the other books that teach Python programming, this book assumes no previous knowledge of programming on the part of the students, and contains numerous exercises that allow students to train their programming skills.
The book is freely available in PDF format.
The Coder's Apprentice",1,1,0,{'totalCount': 3},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",108.81222222222222
2545,MERGED,2017-09-27T09:17:49Z,2017-09-27T15:45:21Z,2017-09-27T15:45:21Z,Fix a broken link (#2541),"Fix link for ""LaTeX... pour le prof de maths !"" as it is declared as dead in #2541.",1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 2},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",6.458888888888889
2550,MERGED,2017-09-30T05:46:25Z,2017-10-02T14:39:43Z,2017-10-02T14:39:43Z,add two books in `-zh` list in `python` section,add two books in -zh list in python section.,1,2,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 2},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",56.888333333333335
2553,MERGED,2017-10-02T15:47:35Z,2017-10-02T18:51:13Z,2017-10-02T18:51:13Z,Added a free/open book on Algorithms in Python,"I link to the GitHub repo, but there's a link to a PDF download from there.",1,1,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",3.0605555555555557
2554,MERGED,2017-10-04T10:41:29Z,2017-10-04T17:37:45Z,2017-10-04T17:37:45Z,Update free-programming-books-id.md,,1,1,0,{'totalCount': 3},{'totalCount': 2},{'totalCount': 3},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",6.937777777777778
2555,MERGED,2017-10-04T12:24:50Z,2017-10-04T15:05:27Z,2017-10-04T15:05:27Z,Update free-podcasts-screencasts-en.md,added 2 new Podcasts.,1,2,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",2.6769444444444446
2556,MERGED,2017-10-04T13:33:16Z,2017-10-04T17:35:41Z,2017-10-04T17:35:41Z,"Added ""Julia language: a concise tutorial""",https://www.gitbook.com/book/sylvaticus/julia-language-a-concise-tutorial,1,1,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 2},"{'owner': 'EbookFoundation', 'name': 'free-programming-books'}",4.040277777777778
231,MERGED,2016-10-18T02:59:48Z,2016-10-18T13:10:41Z,2016-10-18T13:10:41Z,Filter Media into separate categories,"The Media category was becoming too vague and too cluttered with items that fell into other, already existing, categories. By breaking up this category, we are able to allow viewers to quickly find what they need, instead of making them search the category they want and then have to double-check the ""catch-all"" basin that was Media.
These changes should cover issue #127.",1,45,36,{'totalCount': 3},{'totalCount': 2},{'totalCount': 2},"{'owner': 'public-apis', 'name': 'public-apis'}",10.18138888888889
238,MERGED,2016-11-07T09:35:08Z,2016-11-08T17:57:20Z,2016-11-08T17:57:20Z,News Tab Created NYTimes API added,"Hey, I have added News Tab. I will further contribute more. It will be a good gesture if you accept my pull request. Thanks",1,7,0,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'public-apis', 'name': 'public-apis'}",32.37
259,CLOSED,2016-12-29T08:59:31Z,,2017-06-05T02:34:07Z,[WIP] JSON,"Working towards #203

Firstly, we have to start the long and tedious process of converting the README.md file to a JSON list. I've completed two categories, but I wanted to get feedback on the format I've used.
I've also used gulp and gulp-jsonlint because this can become part of the CI process for new contributions.",5,1327,0,{'totalCount': 14},{'totalCount': 5},{'totalCount': 2},"{'owner': 'public-apis', 'name': 'public-apis'}",3785.576666666667
294,MERGED,2017-03-02T17:41:31Z,2017-03-03T18:00:30Z,2017-03-03T18:00:30Z,Update contributing guide,,1,2,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'public-apis', 'name': 'public-apis'}",24.316388888888888
321,MERGED,2017-03-30T14:10:14Z,2017-04-01T19:39:35Z,2017-04-01T19:39:35Z,Discord API isn't only for bots,,1,3,3,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'public-apis', 'name': 'public-apis'}",53.48916666666667
342,MERGED,2017-04-18T17:44:35Z,2017-04-27T07:49:13Z,2017-04-27T07:49:13Z,Parcel tracking,I've added the parcel tracking category and the parcel service tracking api for Sweden. Maybe this is of interest for someone...,1,7,0,{'totalCount': 9},{'totalCount': 4},{'totalCount': 2},"{'owner': 'public-apis', 'name': 'public-apis'}",206.07722222222222
345,MERGED,2017-04-20T02:11:23Z,2017-04-20T14:51:51Z,2017-04-20T14:51:51Z,Added air quality data in the environment section,Added airvisual API that can be used to fetch air quality data in the environment section of the curated list of public API-s.,1,3,0,{'totalCount': 3},{'totalCount': 2},{'totalCount': 1},"{'owner': 'public-apis', 'name': 'public-apis'}",12.674444444444445
362,MERGED,2017-05-25T15:55:49Z,2017-06-03T16:25:26Z,2017-06-03T16:25:26Z,Use CI to generate JSON for all API entries,"So, picking up where PR #259 left off, I wanted to find a way to generate beautifully parsable JSON from our Markdown tables. I worked out a Node.js script that will parse through all the various tables and build a JSON object from all the tables. In the deploy script, I create both a minified and unminified version of the JSON. The last little piece of this is setting up Travis to create these JSON files on master builds and push them up to GitHub afterwards. Would love to hear some thoughts on this :)",7,2382,79,{'totalCount': 4},{'totalCount': 2},{'totalCount': 1},"{'owner': 'public-apis', 'name': 'public-apis'}",216.4936111111111
368,MERGED,2017-06-03T16:29:46Z,2017-07-03T03:55:22Z,2017-07-03T03:55:22Z,Bring JSON generation into master branch,Continuing where PR #362 left off.,7,2453,79,{'totalCount': 7},{'totalCount': 4},{'totalCount': 1},"{'owner': 'public-apis', 'name': 'public-apis'}",707.4266666666666
384,CLOSED,2017-07-05T06:19:14Z,,2017-08-02T17:35:53Z,Jekyll site with search feature,"Simple site with the ability to search.  I leaned heavily on http://2factorauth.org to integrate the search feature.  There's a pre-commit webhook to take the latest json file from /json and copy it to the /docs/_data directory.  That should keep the site in sync with the json generated off the README file. Once merged in, you'd have to change the settings to build from the /docs folder.
You can demo at http://ryankuhn.net/public-apis
Before merging into the master branch, update the repo link in /docs/_includes/header.html.  Also, would recommend adding a link to the site on the README file.",12,2565,0,{'totalCount': 15},{'totalCount': 4},{'totalCount': 1},"{'owner': 'public-apis', 'name': 'public-apis'}",683.2775
385,MERGED,2017-07-10T05:50:06Z,2017-07-10T15:08:52Z,2017-07-10T15:08:52Z,Add Format Validation to CI,"So, right now the CI for this project tests every link in the README to make sure that it's living. This is great for removing dead links over time, but can cause a real headache for users who open a pull request only to see their changes ""break"" the build, when 99.9% of the time it is someone else's link that is causing the failure.
Therefore, in the spirit of alleviating this headache, I have written a simple format validator that will run on pull requests. This validation checks for valid auth values, markdown link syntax, and a few other goodies.
I plan to add more checks to this soon, but my plan is to merge in the CI changes quickly to stop having pull requests fail for no good reason - and to give maintainers a break from having to point out simple fixes :)",4,73,4,{'totalCount': 1},{'totalCount': 2},{'totalCount': 2},"{'owner': 'public-apis', 'name': 'public-apis'}",9.312777777777777
407,MERGED,2017-07-26T19:26:46Z,2017-08-06T02:06:48Z,2017-08-06T02:06:48Z,"Stormpath is closing, joined forces with okta.com",Stormpath is closing it's API on 17th August 2017 as it has joined forces with okta.dom - replaced Stormpath entry with Okta,3,10,10,{'totalCount': 6},{'totalCount': 4},{'totalCount': 2},"{'owner': 'public-apis', 'name': 'public-apis'}",246.66722222222222
418,MERGED,2017-07-27T19:05:28Z,2017-07-28T14:34:21Z,2017-07-28T14:34:21Z,Updated APIs list with ADS-B flight data API,"I have added the API provided by the ADS-B Exchange, giving access to both real-time and historical information for flying aircraft. The API is available at the ADS-B exchange website, free of charge for non-commercial use.
I did not feel that any available categories aligned with the services offered through this API.
For the ""Vehicles"" category, though yes, airplanes are vehicles, this API is not offering a service to learn more about specific vehicles or get more information regarding a certain aircraft model.
For the ""Transportation"" category, the existing services listed all relate to transportation readily available to passengers, such as those related to personal travel. This API details information for all kinds of aircraft, including military and private training aircraft.",1,1,0,{'totalCount': 4},{'totalCount': 4},{'totalCount': 1},"{'owner': 'public-apis', 'name': 'public-apis'}",19.48138888888889
421,CLOSED,2017-07-27T23:57:29Z,,2018-01-14T17:53:31Z,Build changes,,1,90,76,{'totalCount': 4},{'totalCount': 3},{'totalCount': 3},"{'owner': 'public-apis', 'name': 'public-apis'}",4097.933888888889
442,MERGED,2017-08-04T05:13:47Z,2017-08-04T16:55:46Z,2017-08-04T16:55:46Z,Add wikidata link,"Wikidata is a collaboratively edited knowledge base operated by the
Wikimedia Foundation.
Kind of surprise, one of the largest collaboratively edited database that is always free to use is not available here :D",1,2,1,{'totalCount': 8},{'totalCount': 4},{'totalCount': 2},"{'owner': 'public-apis', 'name': 'public-apis'}",11.699722222222222
446,MERGED,2017-08-05T21:01:01Z,2017-08-07T08:32:33Z,2017-08-07T08:32:33Z,Rename Data Access to Open Data,Closes #443,1,33,33,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'public-apis', 'name': 'public-apis'}",35.525555555555556
448,MERGED,2017-08-06T16:03:58Z,2017-08-07T14:05:48Z,2017-08-07T14:05:49Z,Add Pull Request and Issue Template,"By providing a template for PRs and issues, we can offer gentle reminders to folks to make sure they've covered the formatting and subsequent requirements for a valid PR.
In the PR template, I've included a note about new sections needing 3+ entries in them, otherwise they need to be grouped into an existing section. I believe the wording is broad enough to cover new entry PRs, and can also be applied to PRs that look to move existing entries into new sections.
As always, I'm open to suggestions 😄",4,16,3,{'totalCount': 3},{'totalCount': 3},{'totalCount': 1},"{'owner': 'public-apis', 'name': 'public-apis'}",22.030555555555555
