number,state,createdAt,mergedAt,closedAt,title,bodyText,changedFiles,additions,deletions,comments,participants,reviews,repository,duration_hours
989,MERGED,2022-01-10T18:05:45Z,2022-01-11T07:25:01Z,2022-01-11T07:25:01Z,Chakra UI resources,"What roadmap does this PR target?

 Code Change
 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps
 Guides

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution

add Chakra UI resources including official and public free resources.",1,12,1,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",13.321111111111112
995,MERGED,2022-01-13T08:14:04Z,2022-01-13T13:40:48Z,2022-01-13T13:40:48Z,Update 106-cors.md,"What roadmap does this PR target?

 Code Change
 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps
 Guides

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution",1,7,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 3},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",5.445555555555556
998,MERGED,2022-01-14T11:50:47Z,2022-01-14T16:05:52Z,2022-01-14T16:05:52Z,Add Os and General KnowKnowledge content at backend roadmap,"What roadmap does this PR target?

 Code Change
 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps
 Guides

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution

I would like to add these resources since they have helped me to understand this topic.
PS: This is my first pull request",1,7,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",4.251388888888889
999,MERGED,2022-01-14T17:37:27Z,2022-01-15T17:11:21Z,2022-01-15T17:11:21Z,Apollo Description and Content added,"What roadmap does this PR target?

 Frontend Roadmap",1,9,1,{'totalCount': 2},{'totalCount': 4},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",23.565
1000,MERGED,2022-01-14T17:44:06Z,2022-01-15T16:55:48Z,2022-01-15T16:55:48Z,Added Description and Resources for Relay Modern,"What roadmap does this PR target?

 Frontend Roadmap",1,9,1,{'totalCount': 0},{'totalCount': 2},{'totalCount': 3},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",23.195
1002,MERGED,2022-01-15T02:41:19Z,2022-01-15T08:27:48Z,2022-01-15T08:27:48Z,Update 104-accessibility.md,"added new resource item

What roadmap does this PR target?

 Code Change
 Frontend Roadmap
 Backend Roadmap
 DevOps Roadmap
 All Roadmaps
 Guides

Please acknowledge the items listed below

 I have discussed this contribution and got a go-ahead in an issue before opening this pull request.
 This is not a duplicate issue. I have searched and there is no existing issue for this.
 I understand that these roadmaps are highly opinionated. The purpose is to not to include everything out there in these roadmaps but to have everything that is most relevant today comparing to the other options listed.
 I have read the contribution docs before opening this PR.

Enter the details about the contribution
Disclaimer: I am a newbie to contributing. I highly value your work, it helped me to get a better overview when I started out to learn Web Development. The first acknowledgment did confuse me a little bit though. I did not discuss this contribution with anyone, since my understanding was that you're looking for active help adding content to the Roadmaps [issue #985]. Also the guidelines did not mention the first acknowledgment. So, hopefully not causing any issues.
Regarding the contribution: the added resource helped me several times to find a) a starting point on how to build an accessible web experience regarding a specific component and b) provides usually links with in-depth examples.",1,1,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'kamranahmedse', 'name': 'developer-roadmap'}",5.7747222222222225
10,MERGED,2017-03-09T10:50:34Z,2017-03-10T00:36:12Z,2017-03-10T00:36:12Z,Fix typo in Study Guide section,"A small fix to change to drop the ""a"" in ""solving a many interview questions"".",1,2,2,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",13.760555555555555
11,MERGED,2017-03-09T14:21:29Z,2017-03-10T00:37:40Z,2017-03-10T00:37:40Z,Fix typo - lobsided -> lopsided,,1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",10.269722222222223
13,MERGED,2017-03-10T04:30:56Z,2017-03-11T02:07:51Z,2017-03-11T02:07:51Z,Add Dyn DDoS attack link,#12,1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",21.615277777777777
14,MERGED,2017-03-10T07:53:56Z,2017-03-11T02:06:35Z,2017-03-11T02:06:35Z,Fix multiple typos,,1,8,8,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",18.210833333333333
23,MERGED,2017-03-16T22:49:05Z,2017-03-19T19:23:03Z,2017-03-19T19:23:03Z,Fix #6: Migrate links from exercises/solutions to use internal links,"Changed the links in the main README and in the readme files inside solutions/ to address #6.
Skipped the links from the files inside solutions/ to the main readme, so that they won't break if the directory structure change.",8,35,35,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",68.56611111111111
24,MERGED,2017-03-18T04:17:42Z,2017-03-18T15:37:17Z,2017-03-18T15:37:17Z,"Delete duplicate word ""does"" in design exercises",,3,3,3,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",11.32638888888889
25,MERGED,2017-03-18T16:45:40Z,2017-03-19T19:24:13Z,2017-03-19T19:24:13Z,Fix typo JSS -> JS,"Under CDN section, change JSS to JS",1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",26.6425
26,MERGED,2017-03-19T22:54:10Z,2017-03-21T11:39:11Z,2017-03-21T11:39:11Z,Declare variable key in the get_user example,"As the variable key is not defined, the example could generate a little of confusion in my opinion.
If we don't want to add more complexity using format(), we should be also able to just do key = ""user.{user_id}.",1,1,0,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",36.750277777777775
29,MERGED,2017-03-22T16:44:21Z,2017-03-23T02:53:16Z,2017-03-23T02:53:16Z,Fix typo,,1,1,1,{'totalCount': 1},{'totalCount': 3},{'totalCount': 2},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",10.14861111111111
33,MERGED,2017-03-23T22:30:10Z,2017-03-24T02:42:03Z,2017-03-24T02:42:03Z,Fix typos,,1,2,2,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",4.198055555555555
34,CLOSED,2017-03-24T11:32:50Z,,2017-03-26T17:02:10Z,change the service discovery documenation example to use consul/etcd,"Suggested path of #31
Update to used consul/etcd as examples of service discovery",1,4,1,{'totalCount': 4},{'totalCount': 3},{'totalCount': 2},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",53.48888888888889
35,MERGED,2017-03-25T22:50:04Z,2017-03-29T10:19:15Z,2017-03-29T10:19:15Z,Explain difference between PUT & PATCH,I think some developers get confused between PUT & PATCH. This Laracasts comment hopes to provide a clear distinction between the two.,1,2,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",83.48638888888888
36,MERGED,2017-03-26T16:58:09Z,2017-03-28T11:45:13Z,2017-03-28T11:45:13Z,"Update service discovery section to include consul, etcd, and additional details",,1,1,1,{'totalCount': 1},{'totalCount': 5},{'totalCount': 3},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",42.784444444444446
50,MERGED,2017-04-04T08:27:14Z,2017-04-04T09:56:39Z,2017-04-04T09:56:39Z,Change AP wording for clarity,"I think that the description for AP should be changed. It currently says that the most recent version of the data might not be the latest.
The explanation of Consistency uses the same word, recent.
I have changed AP to qualify 'recent' as being the most recent data available on the node",1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",1.4902777777777778
62,MERGED,2017-04-15T07:44:20Z,2017-04-15T13:32:32Z,2017-04-15T13:32:32Z,zh-cn: Add Simplified Chinese translation v1.0,"At your request (#60), we have created a new branch to squash these commits. Now there's only one commit in the history. 😜",1,1797,0,{'totalCount': 4},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",5.803333333333334
64,MERGED,2017-04-16T03:17:12Z,2017-04-16T21:49:16Z,2017-04-16T21:49:16Z,zh-cn: Rename README-zh-Hant.md to README-zh-Hans.md,"🚚 The file name of Simplified Chinese translation is wrong, so I corrected it. (#62)",1,0,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",18.534444444444443
69,MERGED,2017-04-22T00:06:53Z,2017-05-16T04:10:52Z,2017-05-16T04:10:52Z,Fix asynchronism link in mint README,,1,1,1,{'totalCount': 1},{'totalCount': 3},{'totalCount': 2},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",580.0663888888889
74,MERGED,2017-05-02T19:28:31Z,2017-05-16T04:17:24Z,2017-05-16T04:17:24Z,Fix lowercase typo in Layer 7 load balancing title,Fixed letter case for title layer 7 load balancing,1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",320.8147222222222
75,MERGED,2017-05-09T13:31:23Z,2017-05-27T00:32:45Z,2017-05-27T00:32:45Z,Fix typo,,1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",419.0227777777778
78,CLOSED,2017-05-18T08:42:10Z,,2017-05-27T00:34:53Z,Add license disclaimer,this URL seems cannot visit,2,10,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",207.8786111111111
81,MERGED,2017-05-25T01:47:16Z,2017-05-27T00:31:32Z,2017-05-27T00:31:32Z,Fix #79: Inaccuracy in Twitter timeline and search example,,1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",46.73777777777778
83,MERGED,2017-05-29T16:47:48Z,2017-05-30T00:55:33Z,2017-05-30T00:55:33Z,Init spot_size member in parking lot exercise,spot_size is not initialised.,1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",8.129166666666666
85,MERGED,2017-06-06T15:19:52Z,2017-06-14T00:43:11Z,2017-06-14T00:43:11Z,Fix reducer argument in pastebin exercise,"This should make it clear that the code the developer writes for the reduce steps indeed gets an iterable of values, not only a single value.
That's how the luigi mapreduce framework is designed at least.",1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",177.38861111111112
92,CLOSED,2017-07-10T07:25:48Z,,2017-07-18T02:13:02Z,Add Grab Engineering Blog link,"Grab is one of the largest transport companies in South-east Asia, and they handle 2.3 million rides daily. Their Engineering Blog content focuses on how they handle the scale of their business and is suitable for learning system design.",2,2,0,{'totalCount': 3},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",186.78722222222223
93,CLOSED,2017-07-11T03:27:24Z,,2018-10-28T21:25:17Z,Add automated testing,"The goal of this change is to have Travis-CI automatically run flake8 tests on every pull request. This will help contributors know if their submissions are going to break the build. To turn on this free service, you would need to do steps 1 and 2 of https://docs.travis-ci.com/user/getting-started/",1,11,0,{'totalCount': 12},{'totalCount': 4},{'totalCount': 2},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",11393.964722222223
95,MERGED,2017-07-17T14:04:37Z,2017-07-18T02:08:37Z,2017-07-18T02:08:37Z,Fix typo in denormalization section,,1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",12.066666666666666
98,MERGED,2017-08-15T07:19:19Z,2018-03-07T00:37:47Z,2018-03-07T00:37:47Z,Convert all .py files to be valid Python,"raise NotImplementedError('Please replace this line with your code...') signals to the user where they need to put their code.
This approach enables the codebase to be tested with lint tools like flake8, pyflakes, pylint, etc.",7,78,39,{'totalCount': 8},{'totalCount': 2},{'totalCount': 3},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",4889.307777777778
108,MERGED,2017-09-29T06:10:36Z,2017-10-09T00:52:45Z,2017-10-09T00:52:45Z,Add API rate limiter design link,,1,1,0,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",234.7025
109,MERGED,2017-10-02T02:42:48Z,2017-10-07T16:06:38Z,2017-10-07T16:06:38Z,Fix typo: considering -> consider in scaling AWS solution,thank you for an awesome repo. I think I found a minor typo and thought I would correct it.,1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",133.3972222222222
113,MERGED,2017-10-21T19:56:43Z,2017-10-25T01:06:00Z,2017-10-25T01:06:00Z,Simplify logic for is_ace and is_face_card in deck of cards solution,,1,2,2,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",77.15472222222222
114,MERGED,2017-10-27T04:40:49Z,2017-12-02T01:15:57Z,2017-12-02T01:15:57Z,Add Japanese Translation,Complete version of japanese translation,1,1787,0,{'totalCount': 9},{'totalCount': 5},{'totalCount': 6},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",860.5855555555555
116,MERGED,2017-11-20T01:11:18Z,2017-11-30T01:12:16Z,2017-11-30T01:12:16Z,Correct Redis list structure in Twitter solution,"tweet n+2                   tweet n+1                   tweet n
| 8 bytes   8 bytes  1 byte | 8 bytes   8 bytes  1 byte | 8 bytes   7 bytes  1 byte |
| tweet_id  user_id  meta   | tweet_id  user_id  meta   | tweet_id  user_id  meta   |

should the 7 be 8?",1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",240.01611111111112
119,MERGED,2017-12-06T15:03:13Z,2017-12-08T01:18:26Z,2017-12-08T01:18:26Z,ja: Fix typo ,"WHY
About native there is a shake of the notation of ""ネーティブ"" and ""ネイティブ"" in README-ja.
I think that it is probably typo. 🤔

original contents:

$ grep -ir ""native"" ./README.md 
./README.md:RPC is focused on exposing behaviors.  RPCs are often used for performance reasons with internal communications, as you can hand-craft native calls to better fit your use cases.
./README.md:Choose a native library (aka SDK) when:


ja:

$ grep -ir ""ネイティブ"" ./README-ja.md 
./README-ja.md:ネイティブライブラリー (aka SDK) を呼ぶのは以下の時:
$ grep -ir ""ネーティブ"" ./README-ja.md 
./README-ja.md:RPCは振る舞いを公開することに焦点を当てています。RPCは内部通信パフォーマンスを理由として使われることが多いです。というのも、使用する状況に合わせてネーティブコールを自作することができるからです。

WHAT
FIx typo.(s/ネーティブ/ネイティブ/g)",1,1,1,{'totalCount': 4},{'totalCount': 3},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",34.25361111111111
121,CLOSED,2018-01-02T12:01:03Z,,2018-01-21T16:51:13Z,add Netflix in Company Architecture,,1,4,3,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",460.8361111111111
122,MERGED,2018-01-06T12:59:55Z,2018-01-21T16:55:00Z,2018-01-21T16:55:00Z,Add Netflix in Company Architectures,,1,1,0,{'totalCount': 1},{'totalCount': 3},{'totalCount': 2},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",363.91805555555555
123,MERGED,2018-01-06T13:04:37Z,2018-02-02T23:08:50Z,2018-02-02T23:08:50Z,Add Scaling Uber in Company Architecture,,1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",658.0702777777777
124,MERGED,2018-01-06T13:07:40Z,2019-04-10T00:47:00Z,2019-04-10T00:47:00Z,"Add article link: How Twitter Handles 3,000 Images/sec",,1,1,1,{'totalCount': 3},{'totalCount': 2},{'totalCount': 3},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",11003.655555555555
125,MERGED,2018-01-06T13:10:29Z,2018-02-16T01:37:46Z,2018-02-16T01:37:46Z,Add Facebook Live Streams,,1,1,1,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",972.4547222222222
129,MERGED,2018-01-26T20:51:15Z,2018-02-08T00:57:01Z,2018-02-08T00:57:01Z,Update master-slave section anchor,"#master-slave doesn't go anywhere, the relevant link is #master-slave-replication.",4,4,4,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",292.0961111111111
133,MERGED,2018-02-14T04:51:04Z,2018-02-28T02:41:24Z,2018-02-28T02:41:24Z,Add Traditional Chinese translation,"Hi @donnemartin , I've already finished the Traditional Chinese translation which the issue goes here issue. I also add the link by updating the table of content in README.md. Please helps check.
Thanks.",2,1787,1,{'totalCount': 23},{'totalCount': 4},{'totalCount': 8},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",333.8388888888889
137,MERGED,2018-02-25T12:51:34Z,2018-02-27T02:28:05Z,2018-02-27T02:28:05Z,Update re:Invent url to 2017 version,"Scaling up to your first 10 million users url updated to point newer version of the video, 2017 instead of 2015. Includes Microservices architecture overview.",3,18,18,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",37.60861111111111
139,MERGED,2018-03-02T16:19:29Z,2018-03-04T19:14:45Z,2018-03-04T19:14:45Z,zh-TW: Add proper line break to links,"Add proper line break to the links on ""Additional system design interview questions"" and ""Company architectures"" tables",1,16,16,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",50.92111111111111
141,MERGED,2018-03-05T08:53:33Z,2018-03-08T01:37:46Z,2018-03-08T01:37:46Z,zh-Hans: Fix typos,,1,7,7,{'totalCount': 2},{'totalCount': 3},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",64.73694444444445
145,MERGED,2018-03-07T05:32:45Z,2018-03-18T13:21:53Z,2018-03-18T13:21:53Z,Add missing self variables to Deck of Cards solution,Discovered via #93,1,3,3,{'totalCount': 1},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",271.81888888888886
146,MERGED,2018-03-10T02:37:12Z,2018-04-09T00:25:12Z,2018-04-09T00:25:12Z,Change LARGE to VehicleSize.LARGE in parking lot solution,The class name is required in this context.  Discovered via #93,1,2,2,{'totalCount': 4},{'totalCount': 2},{'totalCount': 2},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",717.8
147,MERGED,2018-03-10T07:14:36Z,2018-03-24T23:38:34Z,2018-03-24T23:38:34Z,Add deque import to Social Graph solution,https://docs.python.org/3/library/collections.html#deque-objects  Discovered via #93,1,2,0,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",352.39944444444444
149,MERGED,2018-03-14T12:11:36Z,2018-04-26T01:19:05Z,2018-04-26T01:19:05Z,Fix coding errors,"The function parameter in reducer(self, key, value): is value (without an s) but the function body uses values with an s which creates an undefined name.  Solution: change the function parameter from value to values.  Discovered via #93
Also fixed a copy-and-paste error and a missing comma error.",3,5,5,{'totalCount': 2},{'totalCount': 2},{'totalCount': 1},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",1021.1247222222222
152,MERGED,2018-04-02T22:52:26Z,2018-04-26T01:22:06Z,2018-04-26T01:22:06Z,Fix dict KeyError,"[] operator can raise KeyError, if query not in dict.",1,2,2,{'totalCount': 1},{'totalCount': 2},{'totalCount': 2},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",554.4944444444444
153,MERGED,2018-04-02T22:53:43Z,2018-04-26T01:22:26Z,2018-04-26T01:22:26Z,Fix dict KeyError,[] operator can raise KeyError in dict.,1,2,2,{'totalCount': 1},{'totalCount': 2},{'totalCount': 2},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",554.4786111111111
154,CLOSED,2018-04-03T03:54:13Z,,2020-07-04T14:40:44Z,"Fixed grammar in ""Learn how to design large-scale systems""",,1,2,2,{'totalCount': 1},{'totalCount': 3},{'totalCount': 2},"{'owner': 'donnemartin', 'name': 'system-design-primer'}",19762.77527777778
110,MERGED,2019-03-27T06:21:02Z,2019-03-27T08:04:40Z,2019-03-27T08:04:40Z,"Add the legal provisions, 😀",,1,13,4,{'totalCount': 2},{'totalCount': 4},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",1.7272222222222222
242,CLOSED,2019-03-27T07:07:12Z,,2019-03-28T02:53:55Z,en_US,add English version,1,16,0,{'totalCount': 2},{'totalCount': 4},{'totalCount': 2},"{'owner': '996icu', 'name': '996.ICU'}",19.77861111111111
324,CLOSED,2019-03-27T07:35:37Z,,2019-03-27T15:47:19Z,添加了国际五一劳动节的历史渊源，以及国际歌歌词,其实最好应该再加一个俄罗斯文版本的国际歌歌词。,1,78,0,{'totalCount': 4},{'totalCount': 6},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",8.195
605,CLOSED,2019-03-27T09:08:15Z,,2019-03-28T02:53:22Z,Create 加班公司名单,,1,1,0,{'totalCount': 6},{'totalCount': 8},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",17.751944444444444
693,CLOSED,2019-03-27T09:34:09Z,,2019-03-28T02:35:14Z,blacklist and template,"提供一个简单的黑名单模板。
只有当我们选择不再妥协，压榨才不会那么理所当然",1,15,0,{'totalCount': 0},{'totalCount': 3},{'totalCount': 2},"{'owner': '996icu', 'name': '996.ICU'}",17.018055555555556
857,CLOSED,2019-03-27T10:12:11Z,,2019-03-28T02:35:36Z,当前已知的公司名单,,1,4,0,{'totalCount': 7},{'totalCount': 11},{'totalCount': 2},"{'owner': '996icu', 'name': '996.ICU'}",16.39027777777778
877,MERGED,2019-03-27T10:18:17Z,2019-03-27T12:30:13Z,2019-03-27T12:30:13Z,fix grammar error,fix grammar error,1,1,1,{'totalCount': 0},{'totalCount': 3},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",2.198888888888889
932,CLOSED,2019-03-27T10:43:35Z,,2019-03-27T14:23:02Z,fix grammer issue in English version,fix grammer issue,1,1,1,{'totalCount': 0},{'totalCount': 2},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",3.6575
992,MERGED,2019-03-27T11:06:59Z,2019-03-28T02:43:08Z,2019-03-28T02:43:08Z,translate “工作 996，生病 ICU” to english version.,"translate ""工作 996，生病 ICU"" to english version:
996 working with you, will be live in ICU.",1,3,0,{'totalCount': 27},{'totalCount': 31},{'totalCount': 7},"{'owner': '996icu', 'name': '996.ICU'}",15.6025
1644,MERGED,2019-03-27T15:14:41Z,2019-03-28T08:05:51Z,2019-03-28T08:05:51Z,曝光996公司及部门，欢迎曝光和投票,"FeatureHub专为Github提供免费的投票功能支持。
点击下面这个按钮

给黑心公司部门投上反抗的第一票！！！
下面列表实时更新",1,5,0,{'totalCount': 114},{'totalCount': 106},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",16.852777777777778
1739,MERGED,2019-03-27T18:29:15Z,2019-03-28T00:45:44Z,2019-03-28T00:45:44Z,fix english translation,fix english translation,1,8,7,{'totalCount': 1},{'totalCount': 3},{'totalCount': 2},"{'owner': '996icu', 'name': '996.ICU'}",6.2747222222222225
4601,CLOSED,2019-03-28T03:25:12Z,,2019-03-28T07:39:46Z,fix en_US.md,Fix non-American spelling and some grammar errors,1,9,9,{'totalCount': 0},{'totalCount': 3},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",4.2427777777777775
5773,MERGED,2019-03-28T04:31:53Z,2019-03-28T07:13:25Z,2019-03-28T07:13:25Z,增加中国大陆规管工时现况,"增加中国大陆规管工时现况,增加中国大陆规管工时现况.
便于与996形成鲜明对比,一目了然.",1,3,0,{'totalCount': 3},{'totalCount': 5},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",2.692222222222222
6920,MERGED,2019-03-28T05:46:00Z,2019-03-28T07:09:04Z,2019-03-28T07:09:04Z,"fix ""Chinese New Year Party"" to ""annual party""","""Chinese New Year Party"" is wrong，not in Chinese New Year，it is a annual party.",1,1,1,{'totalCount': 1},{'totalCount': 4},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",1.3844444444444444
11489,CLOSED,2019-03-28T08:14:56Z,,2019-03-28T11:04:09Z,Update README.md,,1,2,0,{'totalCount': 2},{'totalCount': 4},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",2.8202777777777777
11896,MERGED,2019-03-28T08:24:45Z,2019-03-28T11:07:15Z,2019-03-28T11:07:15Z,去除重复案例,,1,1,3,{'totalCount': 0},{'totalCount': 3},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",2.7083333333333335
12775,MERGED,2019-03-28T08:54:17Z,2019-03-28T11:27:55Z,2019-03-28T11:27:55Z,Update a punctuation.,,1,1,1,{'totalCount': 0},{'totalCount': 3},{'totalCount': 2},"{'owner': '996icu', 'name': '996.ICU'}",2.5605555555555557
14205,MERGED,2019-03-28T09:44:57Z,2019-03-29T01:44:48Z,2019-03-29T01:44:48Z,Update ja_JP.md,,1,41,60,{'totalCount': 5},{'totalCount': 6},{'totalCount': 2},"{'owner': '996icu', 'name': '996.ICU'}",15.9975
15081,CLOSED,2019-03-28T10:49:03Z,,2019-03-29T01:53:50Z,fix zh_CN.md,"修改中文里面的英文 , 逗号 为 中文 ， 逗号",1,1,1,{'totalCount': 1},{'totalCount': 3},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",15.079722222222221
15932,MERGED,2019-03-28T12:16:12Z,2019-03-29T02:03:37Z,2019-03-29T02:03:37Z,"Add news sources, laws and regulations. Fix punctuation.",补充简体中文页面消息来源、相关法规，修正个别标点符号。,1,68,28,{'totalCount': 0},{'totalCount': 3},{'totalCount': 1},"{'owner': '996icu', 'name': '996.ICU'}",13.790277777777778
16332,MERGED,2019-03-28T13:37:55Z,2019-03-28T16:13:55Z,2019-03-28T16:13:55Z,千里之行，始于足下,我先加一句。,1,4,1,{'totalCount': 1},{'totalCount': 3},{'totalCount': 5},"{'owner': '996icu', 'name': '996.ICU'}",2.6
16430,MERGED,2019-03-28T14:05:27Z,2019-03-29T02:50:59Z,2019-03-29T02:50:59Z,文言更新,增加了文言文本,1,34,0,{'totalCount': 15},{'totalCount': 18},{'totalCount': 4},"{'owner': '996icu', 'name': '996.ICU'}",12.758888888888889
